datetime,pm25,temp,humidity,precip,wind_speed,hour,day_of_week,month,is_weekend,is_rainy_season,traffic_proxy,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag24,traffic_lag1,traffic_lag2,precip_lag1,wind_speed_lag1,pm25_roll3,pm25_roll6,pm25_roll12,pm25_roll24
2024-04-29 05:00:00,13.0,28.0,90,0.0,2.9,5,0,4,0,0,0.2353352832366127,11.5,10.2,9.4,7.6,0.12856550078455037,0.10386592013947281,0.0,3.3,10.366666666666655,9.733333333333333,10.691666666666668,10.645833333333334
2024-04-29 06:00:00,17.5,28.0,89,0.0,1.8,6,0,4,0,0,0.7611122905071874,13.0,11.5,10.2,11.5,0.2353352832366127,0.12856550078455037,0.0,2.9,11.566666666666654,10.366666666666667,10.841666666666667,10.870833333333332
2024-04-29 07:00:00,20.8,29.0,84,0.0,1.8,7,0,4,0,0,1.0,17.5,13.0,11.5,9.0,0.7611122905071874,0.2353352832366127,0.0,1.8,13.999999999999988,11.783333333333333,11.433333333333332,11.120833333333332
2024-04-29 08:00:00,14.9,30.2,78,0.2,5.1,8,0,4,0,0,1.0,20.8,17.5,13.0,7.7,1.0,0.7611122905071874,0.0,1.8,17.09999999999999,13.733333333333334,11.833333333333334,11.612499999999999
2024-04-29 09:00:00,13.5,31.6,71,0.1,6.0,9,0,4,0,0,1.0,14.9,20.8,17.5,7.2,1.0,1.0,0.2,5.1,17.733333333333324,14.649999999999999,12.033333333333333,11.912500000000001
2024-04-29 10:00:00,14.8,33.0,61,0.0,6.3,10,0,4,0,0,0.7611122905071874,13.5,14.9,20.8,8.1,1.0,1.0,0.1,6.0,16.399999999999988,15.199999999999998,12.300000000000002,12.175000000000002
2024-04-29 11:00:00,17.2,34.6,54,0.0,8.0,11,0,4,0,0,0.4853352832366127,14.8,13.5,14.9,9.7,0.7611122905071874,1.0,0.0,6.3,14.39999999999999,15.75,12.741666666666667,12.454166666666666
2024-04-29 12:00:00,19.2,35.8,48,0.0,8.1,12,0,4,0,0,0.37856550078455037,17.2,14.8,13.5,11.9,0.4853352832366127,0.7611122905071874,0.0,8.0,15.166666666666655,16.45,13.408333333333331,12.766666666666666
2024-04-29 13:00:00,20.6,36.9,43,0.0,8.6,13,0,4,0,0,0.35849227276083206,19.2,17.2,14.8,13.3,0.37856550078455037,0.4853352832366127,0.0,8.1,17.066666666666652,16.73333333333333,14.258333333333333,13.070833333333335
2024-04-29 14:00:00,21.8,37.6,40,0.0,9.7,14,0,4,0,0,0.3939369336234074,20.6,19.2,17.2,14.3,0.35849227276083206,0.37856550078455037,0.0,8.6,18.999999999999986,16.7,15.216666666666667,13.375
2024-04-29 15:00:00,21.7,37.8,39,0.0,11.1,15,0,4,0,0,0.5108276240994183,21.8,20.6,19.2,14.1,0.3939369336234074,0.35849227276083206,0.0,9.7,20.53333333333332,17.85,16.25,13.6875
2024-04-29 16:00:00,20.3,37.0,42,0.0,15.6,16,0,4,0,0,0.766501568322093,21.7,21.8,20.6,12.8,0.5108276240994183,0.3939369336234074,0.0,11.1,21.366666666666656,19.21666666666667,17.208333333333332,14.004166666666665
2024-04-29 17:00:00,17.9,35.0,52,0.0,20.3,17,0,4,0,0,1.0,20.3,21.7,21.8,11.2,0.766501568322093,0.5108276240994183,0.0,15.6,21.266666666666655,20.133333333333333,17.941666666666666,14.316666666666665
2024-04-29 18:00:00,16.4,32.8,60,0.0,21.6,18,0,4,0,0,1.0,17.9,20.3,21.7,10.4,1.0,0.766501568322093,0.0,20.3,19.966666666666654,20.25,18.349999999999998,14.595833333333331
2024-04-29 19:00:00,18.7,31.0,70,0.0,20.0,19,0,4,0,0,1.0,16.4,17.9,20.3,16.0,1.0,1.0,0.0,21.6,18.199999999999985,19.783333333333335,18.258333333333333,14.845833333333333
2024-04-29 20:00:00,15.0,30.3,75,0.0,18.0,20,0,4,0,0,0.9386966281070632,18.7,16.4,17.9,12.5,1.0,1.0,0.0,20.0,17.666666666666654,19.466666666666665,18.083333333333332,14.958333333333334
2024-04-29 21:00:00,12.8,30.0,77,0.0,16.3,21,0,4,0,0,0.62025454537368,15.0,18.7,16.4,10.3,0.9386966281070632,1.0,0.0,18.0,16.69999999999999,18.333333333333332,18.091666666666665,15.0625
2024-04-29 22:00:00,11.8,29.7,78,0.0,13.5,22,0,4,0,0,0.4377767624886967,12.8,15.0,18.7,9.5,0.62025454537368,0.9386966281070632,0.0,16.3,15.499999999999988,16.849999999999998,18.03333333333333,15.166666666666666
2024-04-29 23:00:00,11.0,29.5,80,0.0,10.8,23,0,4,0,0,0.12017024636218578,11.8,12.8,15.0,9.2,0.4377767624886967,0.62025454537368,0.0,13.5,13.199999999999989,15.433333333333332,17.783333333333335,15.262500000000001
2024-04-30 00:00:00,10.1,29.2,80,0.0,9.2,0,1,4,0,0,0.10000066583614699,11.0,11.8,12.8,9.0,0.12017024636218578,0.4377767624886967,0.0,10.8,11.866666666666655,14.283333333333331,17.266666666666666,15.3375
2024-04-30 01:00:00,9.5,29.0,82,0.0,9.1,1,1,4,0,0,0.10001866446911353,10.1,11.0,11.8,9.1,0.10000066583614699,0.12017024636218578,0.0,9.2,10.966666666666654,13.233333333333334,16.508333333333333,15.383333333333333
2024-04-30 02:00:00,9.5,28.8,83,0.0,7.9,2,1,4,0,0,0.10033546262790252,9.5,10.1,11.0,9.4,0.10001866446911353,0.10000066583614699,0.0,9.1,10.199999999999989,11.700000000000001,15.583333333333334,15.399999999999999
2024-04-30 03:00:00,10.2,28.5,84,0.0,6.4,3,1,4,0,0,0.10386592013947281,9.5,9.5,10.1,10.2,0.10033546262790252,0.10001866446911353,0.0,7.9,9.699999999999989,10.783333333333333,14.558333333333332,15.404166666666667
2024-04-30 04:00:00,10.9,28.3,86,0.0,3.6,4,1,4,0,0,0.12856550078455037,10.2,9.5,9.5,11.5,0.10386592013947281,0.10033546262790252,0.0,6.4,9.73333333333332,10.35,13.6,15.404166666666667
2024-04-30 05:00:00,12.1,28.1,88,0.0,1.1,5,1,4,0,0,0.2353352832366127,10.9,10.2,9.5,13.0,0.12856550078455037,0.10386592013947281,0.0,3.6,10.199999999999987,10.2,12.816666666666665,15.379166666666668
2024-04-30 06:00:00,15.4,28.1,88,0.0,3.0,6,1,4,0,0,0.7611122905071874,12.1,10.9,10.2,17.5,0.2353352832366127,0.12856550078455037,0.0,1.1,11.066666666666656,10.383333333333335,12.33333333333333,15.341666666666667
2024-04-30 07:00:00,14.5,28.9,84,0.1,2.3,7,1,4,0,0,1.0,15.4,12.1,10.9,20.8,0.7611122905071874,0.2353352832366127,0.0,3.0,12.799999999999988,11.266666666666666,12.25,15.254166666666668
2024-04-30 08:00:00,11.8,30.7,74,0.1,7.8,8,1,4,0,0,1.0,14.5,15.4,12.1,14.9,1.0,0.7611122905071874,0.1,2.3,13.999999999999988,12.1,11.899999999999999,14.991666666666667
2024-04-30 09:00:00,11.5,32.2,67,0.1,9.4,9,1,4,0,0,1.0,11.8,14.5,15.4,13.5,1.0,1.0,0.1,7.8,13.899999999999986,12.483333333333334,11.633333333333333,14.862499999999999
2024-04-30 10:00:00,12.5,34.2,58,0.0,10.9,10,1,4,0,0,0.7611122905071874,11.5,11.8,14.5,14.8,1.0,1.0,0.1,9.4,12.599999999999989,12.700000000000001,11.524999999999999,14.779166666666667
2024-04-30 11:00:00,14.2,35.7,51,0.0,10.6,11,1,4,0,0,0.4853352832366127,12.5,11.5,11.8,17.2,0.7611122905071874,1.0,0.0,10.9,11.933333333333323,12.966666666666669,11.583333333333334,14.683333333333335
2024-04-30 12:00:00,15.9,36.7,46,0.0,10.3,12,1,4,0,0,0.37856550078455037,14.2,12.5,11.5,19.2,0.4853352832366127,0.7611122905071874,0.0,10.6,12.73333333333332,13.316666666666668,11.85,14.558333333333335
2024-04-30 13:00:00,16.9,37.5,43,0.0,12.6,13,1,4,0,0,0.35849227276083206,15.9,14.2,12.5,20.6,0.37856550078455037,0.4853352832366127,0.0,10.3,14.199999999999989,13.399999999999999,12.333333333333334,14.420833333333333
2024-04-30 14:00:00,16.6,37.4,43,0.0,15.3,14,1,4,0,0,0.3939369336234074,16.9,15.9,14.2,21.8,0.35849227276083206,0.37856550078455037,0.0,12.6,15.666666666666655,13.800000000000002,12.950000000000001,14.266666666666667
2024-04-30 15:00:00,15.7,37.1,44,0.0,18.1,15,1,4,0,0,0.5108276240994183,16.6,16.9,15.9,21.7,0.3939369336234074,0.35849227276083206,0.0,15.3,16.466666666666658,14.6,13.541666666666666,14.049999999999999
2024-04-30 16:00:00,14.8,35.7,48,0.0,20.0,16,1,4,0,0,0.766501568322093,15.7,16.6,16.9,20.3,0.5108276240994183,0.3939369336234074,0.0,18.1,16.399999999999988,15.299999999999999,14.0,13.799999999999999
2024-04-30 17:00:00,13.7,34.1,54,0.0,21.4,17,1,4,0,0,1.0,14.8,15.7,16.6,17.9,0.766501568322093,0.5108276240994183,0.0,20.0,15.699999999999989,15.683333333333332,14.325000000000001,13.570833333333333
2024-04-30 18:00:00,13.2,32.2,64,0.0,20.3,18,1,4,0,0,1.0,13.7,14.8,15.7,16.4,1.0,0.766501568322093,0.0,21.4,14.73333333333332,15.600000000000001,14.458333333333334,13.39583333333333
2024-04-30 19:00:00,14.2,31.0,70,0.0,19.4,19,1,4,0,0,1.0,13.2,13.7,14.8,18.7,1.0,1.0,0.0,20.3,13.899999999999986,15.15,14.275,13.262500000000001
2024-04-30 20:00:00,12.2,30.5,74,0.0,18.4,20,1,4,0,0,0.9386966281070632,14.2,13.2,13.7,15.0,1.0,1.0,0.0,19.4,13.699999999999989,14.699999999999998,14.25,13.075000000000001
2024-04-30 21:00:00,11.3,30.2,76,0.0,17.7,21,1,4,0,0,0.62025454537368,12.2,14.2,13.2,12.8,0.9386966281070632,1.0,0.0,18.4,13.199999999999989,13.966666666666667,14.283333333333331,12.958333333333334
2024-04-30 22:00:00,11.2,30.0,78,0.0,15.8,22,1,4,0,0,0.4377767624886967,11.3,12.2,14.2,11.8,0.62025454537368,0.9386966281070632,0.0,17.7,12.566666666666654,13.233333333333333,14.266666666666666,12.895833333333334
2024-04-30 23:00:00,10.7,29.7,79,0.0,13.8,23,1,4,0,0,0.12017024636218578,11.2,11.3,12.2,11.0,0.4377767624886967,0.62025454537368,0.0,15.8,11.566666666666654,12.633333333333333,14.158333333333331,12.870833333333332
2024-05-01 00:00:00,10.0,29.4,81,0.0,12.9,0,2,5,0,1,0.10000066583614699,10.7,11.2,11.3,10.1,0.12017024636218578,0.4377767624886967,0.0,13.8,11.066666666666654,12.133333333333333,13.866666666666667,12.858333333333333
2024-05-01 01:00:00,9.7,29.1,82,0.0,10.8,1,2,5,0,1,0.10001866446911353,10.0,10.7,11.2,9.5,0.10000066583614699,0.12017024636218578,0.0,12.9,10.63333333333332,11.6,13.375,12.854166666666666
2024-05-01 02:00:00,9.5,29.0,83,0.0,11.9,2,2,5,0,1,0.10033546262790252,9.7,10.0,10.7,9.5,0.10001866446911353,0.10000066583614699,0.0,10.8,10.13333333333332,10.85,12.774999999999999,12.862499999999999
2024-05-01 03:00:00,9.3,28.8,82,0.0,11.9,3,2,5,0,1,0.10386592013947281,9.5,9.7,10.0,10.2,0.10033546262790252,0.10001866446911353,0.0,11.9,9.733333333333322,10.4,12.183333333333332,12.862499999999999
2024-05-01 04:00:00,9.3,28.6,83,0.0,9.7,4,2,5,0,1,0.12856550078455037,9.3,9.5,9.7,10.9,0.10386592013947281,0.10033546262790252,0.0,11.9,9.499999999999988,10.066666666666665,11.65,12.825000000000001
2024-05-01 05:00:00,10.0,28.5,84,0.0,8.0,5,2,5,0,1,0.2353352832366127,9.3,9.3,9.5,12.1,0.12856550078455037,0.10386592013947281,0.0,9.7,9.366666666666655,9.75,11.191666666666668,12.758333333333333
2024-05-01 06:00:00,13.0,28.4,85,0.0,4.8,6,2,5,0,1,0.7611122905071874,10.0,9.3,9.3,15.4,0.2353352832366127,0.12856550078455037,0.0,8.0,9.533333333333323,9.633333333333333,10.883333333333333,12.670833333333334
2024-05-01 07:00:00,15.6,29.2,81,0.0,4.8,7,2,5,0,1,1.0,13.0,10.0,9.3,14.5,0.7611122905071874,0.2353352832366127,0.0,4.8,10.766666666666657,10.133333333333333,10.866666666666667,12.570833333333333
2024-05-01 08:00:00,13.6,30.6,73,0.1,5.4,8,2,5,0,1,1.0,15.6,13.0,10.0,11.8,1.0,0.7611122905071874,0.0,4.8,12.866666666666655,11.116666666666667,10.983333333333334,12.616666666666667
2024-05-01 09:00:00,13.3,32.1,66,0.0,6.0,9,2,5,0,1,1.0,13.6,15.6,13.0,11.5,1.0,1.0,0.1,5.4,14.066666666666654,11.799999999999999,11.1,12.691666666666665
2024-05-01 10:00:00,14.5,33.4,59,0.0,4.7,10,2,5,0,1,0.7611122905071874,13.3,13.6,15.6,12.5,1.0,1.0,0.0,6.0,14.166666666666655,12.466666666666669,11.266666666666666,12.766666666666666
2024-05-01 11:00:00,16.1,34.7,53,0.0,5.4,11,2,5,0,1,0.4853352832366127,14.5,13.3,13.6,14.2,0.7611122905071874,1.0,0.0,4.7,13.799999999999988,13.333333333333334,11.541666666666666,12.85
2024-05-01 12:00:00,18.2,35.8,48,0.0,7.3,12,2,5,0,1,0.37856550078455037,16.1,14.5,13.3,15.9,0.4853352832366127,0.7611122905071874,0.0,5.4,14.63333333333332,14.35,11.991666666666667,12.929166666666667
2024-05-01 13:00:00,19.6,36.8,46,0.0,9.6,13,2,5,0,1,0.35849227276083206,18.2,16.1,14.5,16.9,0.37856550078455037,0.4853352832366127,0.0,7.3,16.266666666666655,15.216666666666667,12.674999999999999,13.025
2024-05-01 14:00:00,19.8,37.2,43,0.0,11.6,14,2,5,0,1,0.3939369336234074,19.6,18.2,16.1,16.6,0.35849227276083206,0.37856550078455037,0.0,9.6,17.966666666666654,15.883333333333333,13.5,13.137499999999998
2024-05-01 15:00:00,19.0,37.2,44,0.0,15.5,15,2,5,0,1,0.5108276240994183,19.8,19.6,18.2,15.7,0.3939369336234074,0.35849227276083206,0.0,11.6,19.19999999999999,16.916666666666668,14.358333333333334,13.270833333333334
2024-05-01 16:00:00,17.6,36.2,46,0.0,17.1,16,2,5,0,1,0.766501568322093,19.0,19.8,19.6,14.8,0.5108276240994183,0.3939369336234074,0.0,15.5,19.466666666666654,17.866666666666664,15.166666666666666,13.408333333333333
2024-05-01 17:00:00,15.8,35.0,47,0.0,17.9,17,2,5,0,1,1.0,17.6,19.0,19.8,13.7,0.766501568322093,0.5108276240994183,0.0,17.1,18.79999999999999,18.383333333333333,15.858333333333333,13.525
2024-05-01 18:00:00,15.1,33.2,53,0.0,18.8,18,2,5,0,1,1.0,15.8,17.6,19.0,13.2,1.0,0.766501568322093,0.0,17.9,17.466666666666654,18.333333333333332,16.34166666666667,13.612500000000002
2024-05-01 19:00:00,18.2,31.2,67,0.0,18.7,19,2,5,0,1,1.0,15.1,15.8,17.6,14.2,1.0,1.0,0.0,18.8,16.166666666666654,17.816666666666666,16.51666666666667,13.691666666666665
2024-05-01 20:00:00,12.6,30.9,71,0.0,17.9,20,2,5,0,1,0.9386966281070632,18.2,15.1,15.8,12.2,1.0,1.0,0.0,18.7,16.366666666666656,17.583333333333332,16.733333333333334,13.858333333333334
2024-05-01 21:00:00,9.5,30.6,74,0.0,18.8,21,2,5,0,1,0.62025454537368,12.6,18.2,15.1,11.3,0.9386966281070632,1.0,0.0,17.9,15.29999999999999,16.383333333333333,16.650000000000002,13.875
2024-05-01 22:00:00,8.1,30.4,75,0.0,17.8,22,2,5,0,1,0.4377767624886967,9.5,12.6,18.2,11.2,0.62025454537368,0.9386966281070632,0.0,18.8,13.433333333333323,14.800000000000002,16.333333333333332,13.799999999999999
2024-05-01 23:00:00,7.7,30.0,77,0.0,16.5,23,2,5,0,1,0.12017024636218578,8.1,9.5,12.6,10.7,0.4377767624886967,0.62025454537368,0.0,17.8,10.066666666666654,13.216666666666667,15.799999999999999,13.670833333333334
2024-05-02 00:00:00,7.3,29.8,79,0.0,14.4,0,3,5,0,1,0.10000066583614699,7.7,8.1,9.5,10.0,0.12017024636218578,0.4377767624886967,0.0,16.5,8.433333333333321,11.866666666666667,15.1,13.545833333333334
2024-05-02 01:00:00,7.1,29.5,80,0.0,10.8,1,3,5,0,1,0.10001866446911353,7.3,7.7,8.1,9.7,0.10000066583614699,0.12017024636218578,0.0,14.4,7.699999999999989,10.566666666666668,14.191666666666668,13.433333333333335
2024-05-02 02:00:00,7.0,29.4,81,0.0,10.5,2,3,5,0,1,0.10033546262790252,7.1,7.3,7.7,9.5,0.10001866446911353,0.10000066583614699,0.0,10.8,7.366666666666656,8.716666666666667,13.15,13.325000000000001
2024-05-02 03:00:00,7.2,29.2,81,0.0,11.5,3,3,5,0,1,0.10386592013947281,7.0,7.1,7.3,9.3,0.10033546262790252,0.10001866446911353,0.0,10.5,7.133333333333321,7.783333333333332,12.083333333333334,13.220833333333333
2024-05-02 04:00:00,7.9,29.3,78,0.1,11.3,4,3,5,0,1,0.12856550078455037,7.2,7.0,7.1,9.3,0.10386592013947281,0.10033546262790252,0.0,11.5,7.099999999999988,7.3999999999999995,11.1,13.133333333333333
2024-05-02 05:00:00,9.1,29.4,77,0.1,10.5,5,3,5,0,1,0.2353352832366127,7.9,7.2,7.0,10.0,0.12856550078455037,0.10386592013947281,0.1,11.3,7.366666666666656,7.366666666666666,10.291666666666668,13.075000000000001
2024-05-02 06:00:00,12.1,29.4,77,0.2,9.5,6,3,5,0,1,0.7611122905071874,9.1,7.9,7.2,13.0,0.2353352832366127,0.12856550078455037,0.1,10.5,8.066666666666654,7.6000000000000005,9.733333333333333,13.0375
2024-05-02 07:00:00,13.6,29.6,78,0.0,7.9,7,3,5,0,1,1.0,12.1,9.1,7.9,15.6,0.7611122905071874,0.2353352832366127,0.2,9.5,9.699999999999989,8.4,9.483333333333333,13.0
2024-05-02 08:00:00,10.2,31.2,67,0.0,11.1,8,3,5,0,1,1.0,13.6,12.1,9.1,13.6,1.0,0.7611122905071874,0.0,7.9,11.599999999999987,9.483333333333334,9.1,12.916666666666666
2024-05-02 09:00:00,10.4,32.8,59,0.0,8.8,9,3,5,0,1,1.0,10.2,13.6,12.1,13.3,1.0,1.0,0.0,11.1,11.966666666666654,10.016666666666667,8.9,12.775
2024-05-02 10:00:00,11.7,34.2,53,0.0,10.6,10,3,5,0,1,0.7611122905071874,10.4,10.2,13.6,14.5,1.0,1.0,0.0,8.8,11.399999999999986,10.549999999999999,8.975,12.654166666666667
2024-05-02 11:00:00,13.4,35.3,50,0.0,12.4,11,3,5,0,1,0.4853352832366127,11.7,10.4,10.2,16.1,0.7611122905071874,1.0,0.0,10.6,10.766666666666653,11.183333333333332,9.275,12.5375
2024-05-02 12:00:00,14.8,36.2,47,0.0,13.8,12,3,5,0,1,0.37856550078455037,13.4,11.7,10.4,18.2,0.4853352832366127,0.7611122905071874,0.0,12.4,11.833333333333321,11.9,9.75,12.424999999999999
2024-05-02 13:00:00,15.3,37.3,42,0.0,13.1,13,3,5,0,1,0.35849227276083206,14.8,13.4,11.7,19.6,0.37856550078455037,0.4853352832366127,0.0,13.8,13.299999999999988,12.35,10.375,12.283333333333333
2024-05-02 14:00:00,15.5,37.4,39,0.0,16.1,14,3,5,0,1,0.3939369336234074,15.3,14.8,13.4,19.8,0.35849227276083206,0.37856550078455037,0.0,13.1,14.499999999999988,12.633333333333335,11.058333333333332,12.104166666666666
2024-05-02 15:00:00,15.3,36.9,40,0.0,18.4,15,3,5,0,1,0.5108276240994183,15.5,15.3,14.8,19.0,0.3939369336234074,0.35849227276083206,0.0,16.1,15.199999999999989,13.516666666666666,11.766666666666666,11.925000000000002
2024-05-02 16:00:00,14.3,36.2,40,0.0,17.4,16,3,5,0,1,0.766501568322093,15.3,15.5,15.3,17.6,0.5108276240994183,0.3939369336234074,0.0,18.4,15.366666666666655,14.333333333333334,12.441666666666668,11.770833333333334
2024-05-02 17:00:00,13.0,34.9,44,0.0,18.4,17,3,5,0,1,1.0,14.3,15.3,15.5,15.8,0.766501568322093,0.5108276240994183,0.0,17.4,15.033333333333323,14.766666666666667,12.975000000000001,11.633333333333333
2024-05-02 18:00:00,12.0,33.0,53,0.0,17.7,18,3,5,0,1,1.0,13.0,14.3,15.3,15.1,1.0,0.766501568322093,0.0,18.4,14.199999999999989,14.700000000000001,13.300000000000002,11.516666666666666
2024-05-02 19:00:00,12.7,31.3,66,0.0,19.3,19,3,5,0,1,1.0,12.0,13.0,14.3,18.2,1.0,1.0,0.0,17.7,13.099999999999989,14.233333333333334,13.291666666666666,11.387500000000001
2024-05-02 20:00:00,9.4,30.6,72,0.0,19.5,20,3,5,0,1,0.9386966281070632,12.7,12.0,13.0,12.6,1.0,1.0,0.0,19.3,12.566666666666654,13.799999999999999,13.216666666666667,11.158333333333333
2024-05-02 21:00:00,7.5,30.4,74,0.0,18.9,21,3,5,0,1,0.62025454537368,9.4,12.7,12.0,9.5,0.9386966281070632,1.0,0.0,19.5,11.366666666666655,12.783333333333333,13.15,11.025
2024-05-02 22:00:00,7.5,30.2,75,0.0,17.6,22,3,5,0,1,0.4377767624886967,7.5,9.4,12.7,8.1,0.62025454537368,0.9386966281070632,0.0,18.9,9.866666666666655,11.483333333333333,12.908333333333333,10.941666666666668
2024-05-02 23:00:00,7.6,30.0,76,0.0,16.6,23,3,5,0,1,0.12017024636218578,7.5,7.5,9.4,7.7,0.4377767624886967,0.62025454537368,0.0,17.6,8.13333333333332,10.35,12.558333333333335,10.916666666666666
2024-05-03 00:00:00,7.3,29.6,78,0.0,15.7,0,4,5,0,1,0.10000066583614699,7.6,7.5,7.5,7.3,0.12017024636218578,0.4377767624886967,0.0,16.6,7.533333333333322,9.450000000000001,12.075000000000001,10.9125
2024-05-03 01:00:00,6.9,29.3,79,0.0,14.9,1,4,5,0,1,0.10001866446911353,7.3,7.6,7.5,7.1,0.10000066583614699,0.12017024636218578,0.0,15.7,7.466666666666654,8.666666666666666,11.450000000000001,10.912500000000001
2024-05-03 02:00:00,6.6,29.1,79,0.0,14.3,2,4,5,0,1,0.10033546262790252,6.9,7.3,7.6,7.0,0.10001866446911353,0.10000066583614699,0.0,14.9,7.266666666666655,7.699999999999999,10.75,10.904166666666667
2024-05-03 03:00:00,6.5,29.0,79,0.0,14.1,3,4,5,0,1,0.10386592013947281,6.6,6.9,7.3,7.2,0.10033546262790252,0.10001866446911353,0.0,14.3,6.933333333333322,7.233333333333333,10.008333333333333,10.887500000000001
2024-05-03 04:00:00,6.7,28.9,80,0.0,12.5,4,4,5,0,1,0.12856550078455037,6.5,6.6,6.9,7.9,0.10386592013947281,0.10033546262790252,0.0,14.1,6.6666666666666545,7.066666666666666,9.275,10.858333333333334
2024-05-03 05:00:00,7.2,28.6,81,0.0,11.0,5,4,5,0,1,0.2353352832366127,6.7,6.5,6.6,9.1,0.12856550078455037,0.10386592013947281,0.0,12.5,6.599999999999988,6.933333333333333,8.641666666666667,10.808333333333332
2024-05-03 06:00:00,8.9,28.6,81,0.0,10.0,6,4,5,0,1,0.7611122905071874,7.2,6.7,6.5,12.1,0.2353352832366127,0.12856550078455037,0.0,11.0,6.799999999999987,6.866666666666667,8.158333333333333,10.729166666666666
2024-05-03 07:00:00,7.3,29.8,76,0.0,12.1,7,4,5,0,1,1.0,8.9,7.2,6.7,13.6,0.7611122905071874,0.2353352832366127,0.0,10.0,7.599999999999988,7.133333333333333,7.900000000000001,10.595833333333333
2024-05-03 08:00:00,6.6,31.6,68,0.0,12.7,8,4,5,0,1,1.0,7.3,8.9,7.2,10.2,1.0,0.7611122905071874,0.0,12.1,7.799999999999989,7.2,7.45,10.333333333333334
2024-05-03 09:00:00,6.8,33.3,58,0.0,11.3,9,4,5,0,1,1.0,6.6,7.3,8.9,10.4,1.0,1.0,0.0,12.7,7.599999999999988,7.2,7.216666666666666,10.183333333333334
2024-05-03 10:00:00,8.0,35.0,49,0.0,11.2,10,4,5,0,1,0.7611122905071874,6.8,6.6,7.3,11.7,1.0,1.0,0.0,11.3,6.899999999999988,7.25,7.158333333333334,10.033333333333333
2024-05-03 11:00:00,9.7,36.3,44,0.0,12.0,11,4,5,0,1,0.4853352832366127,8.0,6.8,6.6,13.4,0.7611122905071874,1.0,0.0,11.2,7.133333333333321,7.466666666666666,7.2,9.879166666666666
2024-05-03 12:00:00,11.5,37.0,40,0.0,12.6,12,4,5,0,1,0.37856550078455037,9.7,8.0,6.8,14.8,0.4853352832366127,0.7611122905071874,0.0,12.0,8.166666666666655,7.883333333333333,7.375,9.725
2024-05-03 13:00:00,12.6,37.0,41,0.0,15.8,13,4,5,0,1,0.35849227276083206,11.5,9.7,8.0,15.3,0.37856550078455037,0.4853352832366127,0.0,12.6,9.733333333333322,8.316666666666665,7.7250000000000005,9.5875
2024-05-03 14:00:00,13.3,37.0,41,0.0,15.9,14,4,5,0,1,0.3939369336234074,12.6,11.5,9.7,15.5,0.35849227276083206,0.37856550078455037,0.0,15.8,11.266666666666653,9.2,8.200000000000001,9.475
2024-05-03 15:00:00,13.3,37.0,41,0.0,18.1,15,4,5,0,1,0.5108276240994183,13.3,12.6,11.5,15.3,0.3939369336234074,0.35849227276083206,0.0,15.9,12.466666666666654,10.316666666666666,8.758333333333335,9.383333333333333
2024-05-03 16:00:00,12.5,35.6,45,0.0,18.3,16,4,5,0,1,0.766501568322093,13.3,13.3,12.6,14.3,0.5108276240994183,0.3939369336234074,0.0,18.1,13.066666666666656,11.4,9.325000000000001,9.299999999999999
2024-05-03 17:00:00,11.0,34.2,51,0.0,18.8,17,4,5,0,1,1.0,12.5,13.3,13.3,13.0,0.766501568322093,0.5108276240994183,0.0,18.3,13.033333333333323,12.15,9.808333333333334,9.225
2024-05-03 18:00:00,9.5,32.5,60,0.0,17.7,18,4,5,0,1,1.0,11.0,12.5,13.3,12.0,1.0,0.766501568322093,0.0,18.8,12.266666666666657,12.366666666666667,10.125,9.141666666666667
2024-05-03 19:00:00,13.9,31.5,66,0.0,17.4,19,4,5,0,1,1.0,9.5,11.0,12.5,12.7,1.0,1.0,0.0,17.7,10.999999999999988,12.033333333333333,10.174999999999999,9.0375
2024-05-03 20:00:00,10.3,31.1,70,0.0,17.8,20,4,5,0,1,0.9386966281070632,13.9,9.5,11.0,9.4,1.0,1.0,0.0,17.4,11.466666666666654,12.25,10.725,9.0875
2024-05-03 21:00:00,8.0,31.0,71,0.0,16.9,21,4,5,0,1,0.62025454537368,10.3,13.9,9.5,7.5,0.9386966281070632,1.0,0.0,17.8,11.23333333333332,11.75,11.033333333333333,9.125
2024-05-03 22:00:00,7.0,30.5,73,0.0,13.0,22,4,5,0,1,0.4377767624886967,8.0,10.3,13.9,7.5,0.62025454537368,0.9386966281070632,0.0,16.9,10.73333333333332,10.866666666666667,11.133333333333333,9.145833333333334
2024-05-03 23:00:00,6.5,30.2,74,0.0,13.3,23,4,5,0,1,0.12017024636218578,7.0,8.0,10.3,7.6,0.4377767624886967,0.62025454537368,0.0,13.0,8.433333333333321,9.950000000000001,11.049999999999999,9.125
2024-05-04 00:00:00,6.2,30.0,76,0.0,11.2,0,5,5,1,1,0.3000000000000246,6.5,7.0,8.0,7.3,0.12017024636218578,0.4377767624886967,0.0,13.3,7.1666666666666545,9.200000000000001,10.783333333333333,9.079166666666666
2024-05-04 01:00:00,5.8,29.6,77,0.0,10.4,1,5,5,1,1,0.30000000000051413,6.2,6.5,7.0,6.9,0.3000000000000246,0.12017024636218578,0.0,11.2,6.566666666666655,8.65,10.341666666666667,9.033333333333333
